x,y,th,z1,phi1,z2,phi2,z3,phi3,z4,phi4,z5,phi5,z6,phi6,z7,phi7,z8,phi8,z9,phi9,z10,phi10,z11,phi11
95,19,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,31,0,85.07055895,0.3105986,100.20978,0.629529962,80.21221852,0.944749804,57.87054518,1.254510199,10,1.570796327
95,20,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,30,0,84.11896338,0.314231899,98.81295462,0.627308192,80.21221852,0.944749804,57.87054518,1.254510199,10,1.570796327
95,21,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,29,0,83.16850365,0.317948291,97.41663102,0.625022719,80.21221852,0.944749804,57.87054518,1.254510199,94,1.570796327
95,22,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,28,0,81.90848552,0.310168061,96.02083107,0.622670789,80.21221852,0.944749804,57.87054518,1.254510199,94,1.570796327
95,23,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,27,0,80.95677859,0.313938213,95.21029356,0.628796286,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,24,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,26,0,80.00624976,0.317798006,93.81364506,0.626445194,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,25,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,25,0,NaN,NaN,92.4175308,0.624023053,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,26,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,24,0,NaN,NaN,60.21627687,0.620249486,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,27,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,23,0,NaN,NaN,59.40538696,0.63003391,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,28,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,22,0,NaN,NaN,58.00862005,0.626261438,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,29,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,21,0,NaN,NaN,56.61271942,0.622302871,80.21221852,0.944749804,98.67117107,1.261865583,94,1.570796327
95,30,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,20,0,NaN,NaN,55.21775077,0.618144226,80.21221852,0.944749804,98.67117107,1.261865583,55,1.570796327
95,31,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,19,0,NaN,NaN,54.40588203,0.628796286,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,32,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,18,0,NaN,NaN,34.40930107,0.620249486,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,33,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,17,0,17.72004515,0.286051442,33.60059523,0.637548798,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,34,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,16,0,16.76305461,0.302884868,33.60059523,0.637548798,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,35,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.86606875,-0.34302394,15,0,15.8113883,0.321750554,33.60059523,0.637548798,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,36,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,14.56021978,-0.278299659,14,0,14.56021978,0.278299659,33.60059523,0.637548798,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,37,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,13.60147051,-0.298498932,13,0,13.60147051,0.298498932,33.60059523,0.637548798,80.21221852,0.944749804,NaN,NaN,55,1.570796327
95,38,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,12.64911064,-0.321750554,12,0,12.64911064,0.321750554,33.60059523,0.637548798,79.40403012,0.937370444,NaN,NaN,55,1.570796327
95,39,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,11.40175425,-0.266252049,11,0,11.40175425,0.266252049,33.60059523,0.637548798,78.00640999,0.940115028,66.40783086,1.249045772,55,1.570796327
95,40,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,10.44030651,-0.291456794,10,0,10.44030651,0.291456794,33.60059523,0.637548798,75.80237463,0.93521062,63.2455532,1.249045772,55,1.570796327
95,41,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,9.486832981,-0.321750554,9,0,9.486832981,0.321750554,33.60059523,0.637548798,74.40430095,0.938047492,62.93647591,1.264120007,94,1.570796327
95,42,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,8.246211251,-0.244978663,8,0,8.246211251,0.244978663,33.60059523,0.637548798,73.81734214,0.948972039,68.30812543,1.258304767,94,1.570796327
95,43,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.810249676,-0.694738276,7.280109889,-0.278299659,7,0,7.280109889,0.278299659,8.602325267,0.620249486,96.60745313,0.939716939,68.30812543,1.258304767,94,1.570796327
95,44,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,7.211102551,-0.588002604,6.32455532,-0.321750554,6,0,6.32455532,0.321750554,7.211102551,0.588002604,95.21029356,0.94200004,68.30812543,1.258304767,94,1.570796327
95,45,1.570796327,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,5.830951895,-0.5404195,5.099019514,-0.19739556,5,0,5.099019514,0.19739556,5.830951895,0.5404195,25,0.927295218,68.30812543,1.258304767,94,1.570796327
85,45,1.570796327,15,-1.570796327,14.86606875,-1.227772386,7.810249676,-0.876058051,25,-0.643501109,47.4341649,-0.321750554,55,0,30.6757233,0.332059468,37.20215048,0.632748835,68.00735254,0.94200004,57.87054518,1.254510199,84,1.570796327
85,45,1.745329252,15.29705854,-1.547933692,10.29563014,-1.238230748,7.071067812,-0.959931089,33.54101966,-0.638180534,55.57877293,-0.318974504,NaN,NaN,20.59126028,0.332565579,79.20858539,0.628720483,61.26989473,0.939914933,84.85281374,1.254366347,45.70557953,1.572203027
85,45,1.919862177,13,-1.525071057,7.810249676,-1.225123901,26.62705391,-0.947484744,53.16013544,-0.635117292,NaN,NaN,27.85677655,0.018107983,37.80211634,0.305016874,66.28725368,0.629543797,53.16013544,0.935679035,84.05355436,1.257429589,89.19641248,1.564754417
85,45,2.094395102,9.433981132,-1.535795787,7.071067812,-1.308996939,36.24913792,-0.950226269,55.32630477,-0.632259991,NaN,NaN,19.72308292,0.008125292,82.13403679,0.313477472,60.00833275,0.635741308,84.48076704,0.940461879,45.89117562,1.244593111,87.8179936,1.571993323
85,45,2.268928028,7.810249676,-1.574189751,27.45906044,-1.276033638,56.75385449,-0.947383842,NaN,NaN,26,-0.303340581,39.05124838,-0.003393425,64.66065264,0.318983304,NaN,NaN,63.19810124,0.951863697,90.62008607,1.257269341,68.11754546,1.574921558
85,45,2.443460953,22.6715681,-1.595643979,39,-1.267455746,55.14526272,-0.94526408,NaN,NaN,18.02775638,-0.284662022,85.14693183,-0.004125231,59.23681288,0.317625324,84.21401309,0.626824236,46.32493929,0.93787481,82.68010643,1.259295113,NaN,NaN
85,45,2.617993878,29.15475947,-1.587617051,56.29387178,-1.262012952,NaN,NaN,23.2594067,-0.602778341,73.66138744,-0.319427815,63.63175308,-0.003344452,NaN,NaN,45.27692569,0.634255997,91.78779875,0.938504533,65.11528238,1.265546044,28.65309756,1.58390678
85,45,2.792526803,42.72001873,-1.580501147,55.03635162,-1.258078097,57.28001397,-0.938634691,18.02775638,-0.633727873,64.81512169,-0.316036836,58.52349955,0.000294847,84.05355436,0.313366738,46.84015371,0.630298052,64.07027392,0.945726246,NaN,NaN,26.57066051,1.574306597
85,45,2.967059728,55.90169944,-1.576116901,NaN,NaN,22.36067977,-0.932615793,76.38062582,-0.62938164,62.17716623,-0.310694067,85.32877592,-0.002175931,45.39823785,0.307084457,93.47192092,0.628611448,62.93647591,0.948695606,28.17800561,1.26580996,25.3179778,1.58667399
85,45,3.141592654,55,-1.570796327,30.6757233,-1.238736859,37.20215048,-0.938047492,68.00735254,-0.628796286,57.87054518,-0.316286128,84,0,47.12748667,0.301619046,65.21502894,0.622032015,NaN,NaN,26.2488095,1.261093382,25,1.570796327
95,45,3.141592654,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,25,-0.643501109,68.30812543,-0.31249156,94,0,98.67117107,0.308930744,74.40430095,0.632748835,30.8058436,0.946773274,30.6757233,1.238736859,44,1.570796327
94,45,3.141592654,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,93.00537619,-0.632748835,67.35725648,-0.317055753,93,0,97.71898485,0.312042122,74.40430095,0.632748835,30.8058436,0.946773274,27.51363298,1.237552026,44,1.570796327
93,45,3.141592654,5,-1.570796327,5.099019514,-1.373400767,5.830951895,-1.030376827,93.00537619,-0.632748835,66.09841148,-0.307397473,92,0,96.76776323,0.3152147,74.40430095,0.632748835,30.8058436,0.946773274,26.2488095,1.261093382,44,1.570796327
92,45,3.141592654,5,-1.570796327,5.099019514,-1.373400767,28.60069929,-0.934288111,93.00537619,-0.632748835,65.1459899,-0.312042122,91,0,95.50916186,0.308506296,73.81734214,0.621824288,30.8058436,0.946773274,26.2488095,1.261093382,44,1.570796327
91,45,3.141592654,5,-1.570796327,5.099019514,-1.373400767,27.20294102,-0.94200004,68.81860214,-0.620249486,64.19501538,-0.316824486,90,0,94.5568612,0.311717446,73.00684899,0.629803335,30.8058436,0.946773274,26.2488095,1.261093382,44,1.570796327
90,45,3.141592654,5,-1.570796327,NaN,NaN,25,-0.927295218,68.00735254,-0.628796286,62.93647591,-0.306676319,89,0,93.60555539,0.3149939,71.61005516,0.626742901,30.8058436,0.946773274,26.2488095,1.261093382,44,1.570796327
89,45,3.141592654,55,-1.570796327,NaN,NaN,23.60084744,-0.935769591,68.00735254,-0.628796286,61.98386887,-0.311546827,88,0,92.34717104,0.308052781,70.21395873,0.623560732,30.8058436,0.946773274,26.2488095,1.261093382,44,1.570796327
88,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,21.40093456,-0.917949696,68.00735254,-0.628796286,61.03277808,-0.316569254,87,0,50.28916384,0.302884868,68.81860214,0.620249486,30.8058436,0.946773274,26.2488095,1.261093382,44,1.570796327
87,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,20,-0.927295218,68.00735254,-0.628796286,59.77457654,-0.305878871,86,0,49.33558553,0.308930744,68.00735254,0.628796286,NaN,NaN,26.2488095,1.261093382,44,1.570796327
86,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,18.60107524,-0.938047492,68.00735254,-0.628796286,58.82176468,-0.310998281,85,0,48.38388161,0.3152147,66.61080993,0.62548504,NaN,NaN,26.2488095,1.261093382,44,1.570796327
85,45,3.141592654,55,-1.570796327,30.6757233,-1.238736859,37.20215048,-0.938047492,68.00735254,-0.628796286,57.87054518,-0.316286128,84,0,47.12748667,0.301619046,65.21502894,0.622032015,NaN,NaN,26.2488095,1.261093382,25,1.570796327
84,45,3.141592654,NaN,NaN,27.51363298,-1.237552026,37.20215048,-0.938047492,66.61080993,-0.62548504,56.61271942,-0.304992347,83,0,46.17358552,0.308052781,64.40496875,0.631079387,NaN,NaN,26.2488095,1.261093382,25,1.570796327
83,45,3.141592654,NaN,NaN,24.35159132,-1.236059489,37.20215048,-0.938047492,65.21502894,-0.622032015,50.28916384,-0.302884868,82,0,45.22167622,0.314757661,63.00793601,0.627629426,NaN,NaN,26.2488095,1.261093382,25,1.570796327
82,45,3.141592654,NaN,NaN,21.1896201,-1.234121507,37.20215048,-0.938047492,64.40496875,-0.631079387,49.33558553,-0.308930744,81,0,44.27188724,0.321750554,61.6116872,0.624023053,NaN,NaN,26.2488095,1.261093382,25,1.570796327
81,45,3.141592654,NaN,NaN,18.02775638,-1.231503712,68.00735254,-0.94200004,63.00793601,-0.627629426,48.38388161,-0.3152147,80,0,43.01162634,0.307045732,60.21627687,0.620249486,NaN,NaN,26.2488095,1.261093382,25,1.570796327
80,45,3.141592654,NaN,NaN,15.8113883,-1.249045772,68.00735254,-0.94200004,61.6116872,-0.624023053,47.4341649,-0.321750554,79,0,42.05948169,0.314231899,59.40538696,0.63003391,NaN,NaN,26.2488095,1.261093382,25,1.570796327
79,45,3.141592654,NaN,NaN,31.6227766,-1.249045772,68.00735254,-0.94200004,60.21627687,-0.620249486,47.4341649,-0.321750554,78,0,41.10960958,0.321750554,74.40430095,0.632748835,NaN,NaN,26.2488095,1.261093382,25,1.570796327
78,45,3.141592654,NaN,NaN,31.6227766,-1.249045772,68.00735254,-0.94200004,59.40538696,-0.63003391,47.4341649,-0.321750554,77,0,39.84971769,0.305878871,74.40430095,0.632748835,NaN,NaN,26.2488095,1.261093382,25,1.570796327
77,45,3.141592654,NaN,NaN,31.6227766,-1.249045772,68.00735254,-0.94200004,58.00862005,-0.626261438,47.4341649,-0.321750554,76,0,38.89730068,0.313620652,74.40430095,0.632748835,NaN,NaN,46.17358552,1.262743546,25,1.570796327
76,45,3.141592654,NaN,NaN,31.6227766,-1.249045772,68.00735254,-0.94200004,56.61271942,-0.622302871,47.4341649,-0.321750554,75,0,37.94733192,0.321750554,74.40430095,0.632748835,NaN,NaN,46.17358552,1.262743546,25,1.570796327
75,45,3.141592654,15,-1.570796327,31.6227766,-1.249045772,68.00735254,-0.94200004,55.21775077,-0.618144226,47.4341649,-0.321750554,74,0,36.68787266,0.304510883,74.40430095,0.632748835,NaN,NaN,46.17358552,1.262743546,25,1.570796327
74,45,3.141592654,30,-1.570796327,31.6227766,-1.249045772,68.00735254,-0.94200004,54.40588203,-0.628796286,NaN,NaN,73,0,35.73513677,0.312901228,74.40430095,0.632748835,NaN,NaN,46.17358552,1.262743546,25,1.570796327
73,45,3.141592654,30,-1.570796327,31.6227766,-1.249045772,68.00735254,-0.94200004,53.00943312,-0.624635423,NaN,NaN,72,0,34.78505426,0.321750554,74.40430095,0.632748835,NaN,NaN,46.17358552,1.262743546,25,1.570796327
72,45,3.141592654,30,-1.570796327,31.6227766,-1.249045772,68.00735254,-0.94200004,51.6139516,-0.620249486,NaN,NaN,71,0,33.52610923,0.302884868,74.40430095,0.632748835,54.40588203,0.94200004,46.17358552,1.262743546,25,1.570796327
71,45,3.141592654,30,-1.570796327,31.6227766,-1.249045772,68.00735254,-0.94200004,50.80354318,-0.631690634,NaN,NaN,70,0,32.57299495,0.312042122,74.40430095,0.632748835,54.40588203,0.94200004,46.17358552,1.262743546,25,1.570796327
70,45,3.141592654,30,-1.570796327,31.6227766,-1.249045772,68.00735254,-0.94200004,49.40647731,-0.627308192,NaN,NaN,69,0,31.6227766,0.321750554,74.40430095,0.632748835,54.40588203,0.94200004,46.17358552,1.262743546,25,1.570796327
69,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,68.00735254,-0.94200004,48.01041554,-0.622670789,NaN,NaN,68,0,30.3644529,0.300920234,74.40430095,0.632748835,54.40588203,0.94200004,NaN,NaN,44,1.570796327
68,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,68.00735254,-0.94200004,46.61544808,-0.617755726,NaN,NaN,67,0,29.41088234,0.310998281,74.40430095,0.632748835,54.40588203,0.94200004,NaN,NaN,44,1.570796327
67,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,68.00735254,-0.94200004,45.80392996,-0.630401421,NaN,NaN,66,0,28.46049894,0.321750554,74.40430095,0.632748835,54.40588203,0.94200004,NaN,NaN,44,1.570796327
66,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,68.00735254,-0.94200004,44.40720662,-0.62548504,NaN,NaN,65,0,27.20294102,0.298498932,74.40430095,0.632748835,54.40588203,0.94200004,NaN,NaN,44,1.570796327
65,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,68.00735254,-0.94200004,43.01162634,-0.620249486,NaN,NaN,64,0,26.2488095,0.309702945,74.40430095,0.632748835,54.40588203,0.94200004,NaN,NaN,44,1.570796327
64,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,49.40647731,-0.943488135,41.61730409,-0.614662952,NaN,NaN,63,0,25.29822128,0.321750554,74.40430095,0.632748835,54.40588203,0.94200004,NaN,NaN,44,1.570796327
63,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,49.40647731,-0.943488135,40.80441153,-0.628796286,NaN,NaN,62,0,24.04163056,0.295440837,74.40430095,0.632748835,52.20153254,0.934957903,NaN,NaN,44,1.570796327
62,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,49.40647731,-0.943488135,39.40812099,-0.62319933,NaN,NaN,61,0,23.08679276,0.308052781,74.40430095,0.632748835,50.80354318,0.939105692,NaN,NaN,44,1.570796327
61,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,49.40647731,-0.943488135,38.01315562,-0.617191392,NaN,NaN,60,0,22.13594362,0.321750554,25.8069758,0.620249486,48.60041152,0.931410421,NaN,NaN,44,1.570796327
60,45,3.141592654,30,-1.570796327,57.87054518,-1.254510199,49.40647731,-0.943488135,37.20215048,-0.632748835,NaN,NaN,59,0,20.88061302,0.291456794,24.41311123,0.610725964,47.20169488,0.935769591,NaN,NaN,44,1.570796327
59,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,48.60041152,-0.931410421,35.80502758,-0.626742901,NaN,NaN,58,0,19.92485885,0.305878871,23.60084744,0.635026735,45.80392996,0.940394905,NaN,NaN,44,1.570796327
58,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,47.20169488,-0.935769591,34.40930107,-0.620249486,NaN,NaN,57,0,18.97366596,0.321750554,22.20360331,0.62548504,43.60045871,0.931882342,NaN,NaN,44,1.570796327
57,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,45.80392996,-0.940394905,33.01514804,-0.613207349,NaN,NaN,56,0,17.72004515,0.286051442,20.80865205,0.614662952,43.01162634,0.950546841,NaN,NaN,44,1.570796327
56,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,43.60045871,-0.931882342,25.8069758,-0.620249486,NaN,NaN,55,0,16.76305461,0.302884868,19.41648784,0.602287346,54.40588203,0.94200004,NaN,NaN,44,1.570796327
55,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,42.20189569,-0.936773607,25,-0.643501109,NaN,NaN,54,0,15.8113883,0.321750554,18.60107524,0.632748835,54.40588203,0.94200004,NaN,NaN,NaN,NaN
54,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,40.80441153,-0.94200004,25,-0.643501109,NaN,NaN,53,0,14.86606875,0.34302394,17.20465053,0.620249486,54.40588203,0.94200004,46.17358552,1.262743546,NaN,NaN
53,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,38.60051813,-0.932476519,25,-0.643501109,NaN,NaN,52,0,14.86606875,0.34302394,15.8113883,0.605544664,54.40588203,0.94200004,46.17358552,1.262743546,NaN,NaN
52,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,37.20215048,-0.938047492,25,-0.643501109,NaN,NaN,51,0,14.86606875,0.34302394,14.4222051,0.588002604,54.40588203,0.94200004,46.17358552,1.262743546,NaN,NaN
51,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,35,-0.927295218,25,-0.643501109,NaN,NaN,50,0,14.86606875,0.34302394,13.60147051,0.628796286,18.60107524,0.938047492,46.17358552,1.262743546,NaN,NaN
50,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,33.60059523,-0.933247529,25,-0.643501109,NaN,NaN,49,0,14.86606875,0.34302394,12.20655562,0.610725964,16.40121947,0.915100701,46.17358552,1.262743546,NaN,NaN
49,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,32.20248438,-0.939716939,59.40538696,-0.63003391,50.28916384,-0.302884868,48,0,14.86606875,0.34302394,10.81665383,0.588002604,15,0.927295218,46.17358552,1.262743546,NaN,NaN
48,45,3.141592654,55,-1.570796327,42.05948169,-1.256564428,30,-0.927295218,58.00862005,-0.626261438,49.33558553,-0.308930744,47,0,14.86606875,0.34302394,10,0.643501109,12.80624847,0.896055385,46.17358552,1.262743546,NaN,NaN
47,45,3.141592654,55,-1.570796327,42.05948169,-1.256564428,28.60069929,-0.934288111,56.61271942,-0.622302871,48.38388161,-0.3152147,46,0,14.86606875,0.34302394,8.602325267,0.620249486,11.40175425,0.909753158,46.17358552,1.262743546,NaN,NaN
46,45,3.141592654,55,-1.570796327,42.05948169,-1.256564428,18.60107524,-0.938047492,55.21775077,-0.618144226,47.12748667,-0.301619046,45,0,14.86606875,0.34302394,7.810249676,0.694738276,10,0.927295218,44.27188724,1.249045772,NaN,NaN
45,45,3.141592654,55,-1.570796327,42.05948169,-1.256564428,18.60107524,-0.938047492,54.40588203,-0.628796286,46.17358552,-0.308052781,44,0,14.86606875,0.34302394,7.810249676,0.694738276,7.810249676,0.876058051,14.86606875,1.227772386,NaN,NaN
44,45,3.141592654,55,-1.570796327,42.05948169,-1.256564428,18.60107524,-0.938047492,53.00943312,-0.624635423,45.22167622,-0.314757661,43,0,14.86606875,0.34302394,7.810249676,0.694738276,6.403124237,0.896055385,11.70469991,1.222025323,NaN,NaN
43,45,3.141592654,55,-1.570796327,41.10960958,-1.249045772,18.60107524,-0.938047492,52.20153254,-0.635838424,44.27188724,-0.321750554,42,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,8.544003745,1.212025657,NaN,NaN
42,45,3.141592654,55,-1.570796327,37,-1.240498972,18.60107524,-0.938047492,NaN,NaN,43.01162634,-0.307045732,41,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.385164807,1.19028995,NaN,NaN
41,45,3.141592654,55,-1.570796327,33.83784863,-1.23970025,18.60107524,-0.938047492,NaN,NaN,42.05948169,-0.314231899,40,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,NaN,NaN
40,45,3.141592654,55,-1.570796327,15.8113883,-1.249045772,65.80273551,-0.936413506,NaN,NaN,41.10960958,-0.321750554,39,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
39,45,3.141592654,55,-1.570796327,15.8113883,-1.249045772,64.40496875,-0.939716939,NaN,NaN,39.84971769,-0.305878871,38,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
38,45,3.141592654,55,-1.570796327,15.8113883,-1.249045772,62.20128616,-0.933725998,NaN,NaN,38.89730068,-0.313620652,37,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
37,45,3.141592654,55,-1.570796327,15.8113883,-1.249045772,60.80296045,-0.937163319,NaN,NaN,37.94733192,-0.321750554,36,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
36,45,3.141592654,55,-1.570796327,15.8113883,-1.249045772,59.40538696,-0.940762417,NaN,NaN,36.68787266,-0.304510883,35,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
35,45,3.141592654,15,-1.570796327,15.8113883,-1.249045772,57.20139858,-0.934288111,NaN,NaN,35.73513677,-0.312901228,34,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
34,45,3.141592654,15,-1.570796327,57.87054518,-1.254510199,55.80322571,-0.938047492,NaN,NaN,34.78505426,-0.321750554,33,0,14.86606875,0.34302394,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
33,45,3.141592654,15,-1.570796327,57.87054518,-1.254510199,54.40588203,-0.94200004,NaN,NaN,33.52610923,-0.302884868,32,0,33.52610923,0.302884868,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
32,45,3.141592654,15,-1.570796327,57.87054518,-1.254510199,52.20153254,-0.934957903,NaN,NaN,32.57299495,-0.312042122,31,0,32.57299495,0.312042122,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
31,45,3.141592654,15,-1.570796327,57.87054518,-1.254510199,50.80354318,-0.939105692,NaN,NaN,31.6227766,-0.321750554,30,0,31.6227766,0.321750554,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
30,45,3.141592654,15,-1.570796327,57.87054518,-1.254510199,48.60041152,-0.931410421,NaN,NaN,30.3644529,-0.300920234,29,0,30.3644529,0.300920234,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
29,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,47.20169488,-0.935769591,NaN,NaN,29.41088234,-0.310998281,28,0,29.41088234,0.310998281,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
28,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,45.80392996,-0.940394905,NaN,NaN,28.46049894,-0.321750554,27,0,28.46049894,0.321750554,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
27,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,43.60045871,-0.931882342,NaN,NaN,27.20294102,-0.298498932,26,0,27.20294102,0.298498932,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
26,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,42.20189569,-0.936773607,NaN,NaN,26.2488095,-0.309702945,25,0,26.2488095,0.309702945,7.810249676,0.694738276,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
25,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,40.80441153,-0.94200004,NaN,NaN,25.29822128,-0.321750554,24,0,25.29822128,0.321750554,29.41088234,0.616296937,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
24,45,3.141592654,55,-1.570796327,57.87054518,-1.254510199,38.60051813,-0.932476519,NaN,NaN,24.04163056,-0.295440837,23,0,24.04163056,0.295440837,28.01785145,0.607801996,5.830951895,1.030376827,5.099019514,1.373400767,5,1.570796327
